CITY.NAME,Year,Population,Levy.Rate,Adjusted.Amount,CITY.SIZE
EARLHAM,2007,1333,11.59681,28593225.8,RURAL PLUS
EARLING,2007,437,8.58713,7381690.942,RURAL
EARLVILLE,2007,839,12.86146,13255047.27,RURAL PLUS
EARLY,2007,522,18.37169,6197810.492,RURAL
EAST PERU,2007,152,10.22824,1131439.213,RURAL
EDDYVILLE,2007,1052,16.5323,15188536.59,RURAL PLUS
EDGEWOOD,2007,900,12.68427,19768837.3,RURAL PLUS
ELBERON,2007,232,8.92009,3765750.488,RURAL
ELDON,2007,950,18.24171,7799166.793,RURAL PLUS
ELDORA,2007,2759,21.61989,49631348.58,URBAN CLUSTER
ELDRIDGE,2007,4816,6.648,219624155.1,URBAN CLUSTER
ELGIN,2007,624,12.66303,10975770.52,RURAL
ELK HORN,2007,605,11.5644,11160935.54,RURAL
ELK RUN HEIGHTS,2007,1068,6.0004,30076114.19,RURAL PLUS
ELKADER,2007,1354,17.02474,31747675.21,RURAL PLUS
ELKHART,2007,462,11.68872,11909595.11,RURAL
ELKPORT,2007,102,8.1,571801.0876,RURAL
ELLIOTT,2007,367,15.85281,3503965.995,RURAL
ELLSTON,2007,53,6.00184,419527.9507,RURAL
ELLSWORTH,2007,521,11.23406,11906033.09,RURAL
ELMA,2007,561,13.82041,8860813.261,RURAL
ELY,2007,1550,10.44518,41370306.94,RURAL PLUS
EMERSON,2007,490,10.09251,7656639.184,RURAL
EMMETSBURG,2007,3632,17.43626,72512209.69,URBAN CLUSTER
EPWORTH,2007,1591,9.34038,32752461.43,RURAL PLUS
ESSEX,2007,809,14.6846,11389840.78,RURAL PLUS
ESTHERVILLE,2007,6242,16.50018,114620962.4,NANO- and MICROPOLITAN
EVANSDALE,2007,4966,6.83063,96265694.85,URBAN CLUSTER
EVERLY,2007,630,11.08176,15414972.9,RURAL
EXIRA,2007,731,15.97554,11537708.51,RURAL
EXLINE,2007,165,8.1,1650350.167,RURAL
FAIRBANK,2007,1017,10.91999,20790462.98,RURAL PLUS
FAIRFAX,2007,1756,8.1,54757700.03,RURAL PLUS
FAIRFIELD,2007,9252,16.18037,226660664.9,NANO- and MICROPOLITAN
FARLEY,2007,1416,10.50736,40422487.84,RURAL PLUS
FARMERSBURG,2007,275,12.98331,3704724.831,RURAL
FARMINGTON,2007,721,12.78623,6621013.177,RURAL
FARNHAMVILLE,2007,361,8.09994,13852525.83,RURAL
FARRAGUT,2007,467,10.57302,6860613.235,RURAL
FAYETTE,2007,1288,12.31547,17886563.02,RURAL PLUS
FENTON,2007,263,16.47691,2951935.794,RURAL
FERGUSON,2007,121,13.15796,1260475.631,RURAL
FERTILE,2007,349,10.96272,4713285.867,RURAL
FLORIS,2007,154,8.1,1133460.219,RURAL
FLOYD,2007,340,13.18854,6371680.223,RURAL
FONDA,2007,566,24.00745,7298789.831,RURAL
FONTANELLE,2007,644,14.91119,9262389.232,RURAL
FOREST CITY,2007,4053,13.84953,104384733.6,URBAN CLUSTER
FORT ATKINSON,2007,365,10.22812,6821972.171,RURAL
FORT DODGE,2007,25161,16.98749,580482804.6,NANO- and MICROPOLITAN
FORT MADISON,2007,10984,15.27545,217881116.5,NANO- and MICROPOLITAN
FOSTORIA,2007,240,8.91838,5100670.095,RURAL
FRANKLIN,2007,125,8.1,1792143.218,RURAL
FRASER,2007,118,3.15707,1544790.462,RURAL
FREDERICKSBURG,2007,874,7.13176,18330198.27,RURAL PLUS
FREDERIKA,2007,191,6.04807,3983995.89,RURAL
FREDONIA,2007,220,7.56137,1845505.568,RURAL
FREMONT,2007,678,10.0342,10482569.1,RURAL
FRUITLAND,2007,883,5.21998,19783963.76,RURAL PLUS
GALT,2007,28,8.1,780261.125,RURAL
GALVA,2007,299,15.31422,5321281.435,RURAL
GARBER,2007,74,8.1,1238910.129,RURAL
GARDEN GROVE,2007,237,18.85022,1477041.071,RURAL
GARNAVILLO,2007,728,13.66812,16050023.72,RURAL
GARNER,2007,2918,13.48682,82323643.28,URBAN CLUSTER
GARRISON,2007,402,10.83798,3309732.679,RURAL
GARWIN,2007,538,12.83353,8886584.011,RURAL
GENEVA,2007,173,8.1,2409839.618,RURAL
GEORGE,2007,969,14.5836,17042145.62,RURAL PLUS
GIBSON,2007,72,2.66993,1404063.297,RURAL
GILBERT,2007,1043,8.87283,22980892.2,RURAL PLUS
GILBERTVILLE,2007,728,11.86269,17544454.19,RURAL
GILLETT GROVE,2007,58,13.35337,471536.8086,RURAL
GILMAN,2007,562,8.81658,8570825.037,RURAL
GILMORE CITY,2007,493,16.89217,6318851.303,RURAL
GLADBROOK,2007,986,11.12753,19441237.95,RURAL PLUS
GLENWOOD,2007,5654,15.4085,110284808,NANO- and MICROPOLITAN
GLIDDEN,2007,1206,15.13925,19147921.86,RURAL PLUS
GOLDFIELD,2007,613,17.85726,13526317.87,RURAL
GOODELL,2007,143,10.03916,1651793.049,RURAL
GOOSE LAKE,2007,232,9.60327,4497767.852,RURAL
GOWRIE,2007,1023,16.38483,19022954.67,RURAL PLUS
GRAETTINGER,2007,842,11.6341,14129815.72,RURAL PLUS
GRAFTON,2007,280,9.50913,4007241.354,RURAL
GRAND JUNCTION,2007,874,13.54384,9228747.243,RURAL PLUS
GRAND MOUND,2007,648,10.49057,13514152.96,RURAL
GRAND RIVER,2007,189,12.69242,1582979.715,RURAL
GRANDVIEW,2007,594,10.29412,7013415.915,RURAL
GRANGER,2007,1103,12.65302,34590210.42,RURAL PLUS
GRANT,2007,93,18.44694,921611.1093,RURAL
GRANVILLE,2007,321,10.64458,6884254.155,RURAL
GRAVITY,2007,205,15.19907,765018.0707,RURAL
GRAY,2007,75,18.60577,709949.5253,RURAL
GREELEY,2007,262,11.33153,2936616.952,RURAL
GREENE,2007,977,20.34963,20977471.2,RURAL PLUS
GREENFIELD,2007,1913,12.26601,46708500.7,RURAL PLUS
GREENVILLE,2007,85,7.0034,826731.6473,RURAL
GRIMES,2007,7821,12.74622,273379617.5,NANO- and MICROPOLITAN
GRINNELL,2007,9206,14.42076,236213794.4,NANO- and MICROPOLITAN
GRISWOLD,2007,956,14.04499,15804395.62,RURAL PLUS
GRUNDY CENTER,2007,2507,15.22186,61162007.85,URBAN CLUSTER
GRUVER,2007,96,7.99996,4106893.501,RURAL
GUERNSEY,2007,67,10.65389,1203847.607,RURAL
GUTHRIE CENTER,2007,1540,16.93338,30390670.28,RURAL PLUS
GUTTENBERG,2007,1915,14.09292,57992243.49,RURAL PLUS
HALBUR,2007,211,8.1,4078579.975,RURAL
HAMBURG,2007,1183,15.19888,32857001.89,RURAL PLUS
HAMILTON,2007,140,7.73975,1240306.373,RURAL
HAMPTON,2007,4185,17.17672,91880411.57,URBAN CLUSTER
HANCOCK,2007,197,10.44245,3770233.625,RURAL
HANLONTOWN,2007,226,9.74104,3339946.729,RURAL
HANSELL,2007,97,8.1,1028909.074,RURAL
HARCOURT,2007,313,9.62292,4157820.926,RURAL
HARDY,2007,89,8.1,3064133.729,RURAL
HARLAN,2007,5057,14.17,119532270.9,NANO- and MICROPOLITAN
HARPER,2007,114,2.49991,2286801.121,RURAL
HARPERS FERRY,2007,316,6.99255,14811742.24,RURAL
HARRIS,2007,179,13.57005,1826869.554,RURAL
HARTFORD,2007,784,11.866,11677685.57,RURAL
HARTLEY,2007,1515,14.31317,23304692.45,RURAL PLUS
HARTWICK,2007,79,11.55632,1193008.015,RURAL
HARVEY,2007,270,7.49974,2296781.784,RURAL
HASTINGS,2007,167,12.34934,2595190.222,RURAL
HAVELOCK,2007,169,15.41922,3368541.059,RURAL
HAVERHILL,2007,161,7.70453,2818819.469,RURAL
HAWARDEN,2007,2382,14.60914,44513956.59,RURAL PLUS
HAWKEYE,2007,444,8.1,6952573.897,RURAL
HAYESVILLE,2007,62,10.32057,845018.8428,RURAL
HAZLETON,2007,929,12.24302,10075790.01,RURAL PLUS
HEDRICK,2007,803,13.84587,9319080.412,RURAL PLUS
HENDERSON,2007,169,10.86481,2323792.344,RURAL
HEPBURN,2007,28,11.20001,217561.3689,RURAL
HIAWATHA,2007,6668,12.43336,275376140.8,NANO- and MICROPOLITAN
HILLS,2007,640,5.88431,25311493.78,RURAL
HILLSBORO,2007,201,11.63701,1851335.395,RURAL
HINTON,2007,843,8.1,30719602.72,RURAL PLUS
HOLLAND,2007,255,8.1,3706412.566,RURAL
HOLSTEIN,2007,1401,14.13647,30031551.97,RURAL PLUS
HOLY CROSS,2007,347,7.79471,6127088.861,RURAL
HOPKINTON,2007,646,12.17053,9575657.898,RURAL
HORNICK,2007,238,8.08823,4061856.144,RURAL
HOSPERS,2007,667,12.5733,13179923.15,RURAL
HOUGHTON,2007,128,7.19993,6932192.822,RURAL
HUBBARD,2007,823,11.30137,14894209.03,RURAL PLUS
HUDSON,2007,2150,9.72998,71232995.05,RURAL PLUS
HULL,2007,2018,14.0631,48195360.17,RURAL PLUS
HUMBOLDT,2007,4241,13.12078,122227007.4,URBAN CLUSTER
HUMESTON,2007,522,15.57498,6948143.229,RURAL
HUXLEY,2007,2718,11.50003,71472902.15,URBAN CLUSTER
IDA GROVE,2007,2090,12.45291,54371415.7,RURAL PLUS
IMOGENE,2007,59,11.86236,786002.5329,RURAL
INDEPENDENCE,2007,6097,14.90543,151440123.5,NANO- and MICROPOLITAN
INDIANOLA,2007,14364,11.95006,375878471,NANO- and MICROPOLITAN
INWOOD,2007,843,11.81573,16852104.92,RURAL PLUS
IONIA,2007,259,8.1,3993972.668,RURAL
IOWA CITY,2007,66775,17.30225,2359104524,NANO- and MICROPOLITAN
IOWA FALLS,2007,4992,16.3111,142307747.2,URBAN CLUSTER
IRETON,2007,582,11.3618,12907856.79,RURAL
IRWIN,2007,359,9.68992,5442111.4,RURAL
JACKSON JUNCTION,2007,61,4.04333,4461037.999,RURAL
JAMAICA,2007,226,8.1,2546824.034,RURAL
JANESVILLE,2007,860,12.63012,21933561.85,RURAL PLUS
JEFFERSON,2007,4222,16.43247,101133090.3,URBAN CLUSTER
JESUP,2007,2383,13.12028,59284966.81,RURAL PLUS
JEWELL JUNCTION,2007,1166,11.58437,26750438.88,RURAL PLUS
JOHNSTON,2007,15268,11.30567,847602003.2,NANO- and MICROPOLITAN
JOICE,2007,228,8.49128,5525626.586,RURAL
JOLLEY,2007,32,11.83562,577016.8394,RURAL
KALONA,2007,2493,10.48573,72404090.69,RURAL PLUS
KAMRAR,2007,213,12.175,3088205.085,RURAL
KANAWHA,2007,656,17.07417,14797793.41,RURAL
KELLERTON,2007,318,13.14247,2244769.04,RURAL
KELLEY,2007,336,7.9,6136391.322,RURAL
KELLOGG,2007,600,8.1,11193231.81,RURAL
KENSETT,2007,267,12.94095,3764288.173,RURAL
KEOKUK,2007,10494,14.35733,294331243.1,NANO- and MICROPOLITAN
KEOMAH VILLAGE,2007,92,5.37647,2597813.644,RURAL
KEOSAUQUA,2007,1064,8.1,20339992.25,RURAL PLUS
KEOTA,2007,890,14.91136,16921649.89,RURAL PLUS
KESWICK,2007,283,8.0998,3912593.141,RURAL
KEYSTONE,2007,671,8.1,14562696.89,RURAL
KIMBALLTON,2007,301,12.65147,2804702.543,RURAL
KINGSLEY,2007,1234,9.82668,30650647.52,RURAL PLUS
KINROSS,2007,77,7.86702,774148.5514,RURAL
KIRKMAN,2007,73,12.26506,728844.9661,RURAL
KIRKVILLE,2007,212,10.88326,1422545.792,RURAL
KIRON,2007,257,12.68254,3215657.733,RURAL
KLEMME,2007,530,12.06967,8277164.022,RURAL
KNIERIM,2007,51,9.42752,3765073.257,RURAL
KNOXVILLE,2007,7321,14.32815,162563522.8,NANO- and MICROPOLITAN
LA MOTTE,2007,271,9.78448,5429591.847,RURAL
LA PORTE CITY,2007,2279,15.39219,50790586.35,RURAL PLUS
LACONA,2007,351,14.08518,5516392.14,RURAL
LADORA,2007,286,13.76613,2969637.092,RURAL
LAKE CITY,2007,1620,22.33069,27458751.19,RURAL PLUS
LAKE MILLS,2007,1958,13.47338,55977429.06,RURAL PLUS
LAKE PARK,2007,971,14.72357,30385385.54,RURAL PLUS
LAKE VIEW,2007,1188,9.52571,38796774.53,RURAL PLUS
LAKESIDE,2007,494,7.00005,9317417.94,RURAL
LAKOTA,2007,240,20.72368,2083517.969,RURAL
LAMBS GROVE,2007,209,9.07602,4609522.72,RURAL
LAMONI,2007,2437,16.65713,32078145.75,RURAL PLUS
LAMONT,2007,479,11.73516,6192878.459,RURAL
LANESBORO,2007,128,11.91534,1906351.472,RURAL
LANSING,2007,952,16.82038,29261142.28,RURAL PLUS
LARCHWOOD,2007,771,7.77976,19235672.42,RURAL
LARRABEE,2007,131,9.40614,4519067.125,RURAL
LATIMER,2007,545,18.65538,8249617.118,RURAL
LAUREL,2007,261,8.1,3604175.863,RURAL
LAURENS,2007,1270,16.75018,22768007.33,RURAL PLUS
LAWLER,2007,419,8.23483,7298402.147,RURAL
LAWTON,2007,762,8.69398,18021164,RURAL
LE CLAIRE,2007,3264,14.69636,109757630.3,URBAN CLUSTER
LE MARS,2007,9152,12.1,365435550.5,NANO- and MICROPOLITAN
LE ROY,2007,8,8.1,236519.9662,RURAL
LEDYARD,2007,130,12.30691,2053009.513,RURAL
LE GRAND,2007,954,8.1,13003939.14,RURAL PLUS
LEHIGH,2007,474,15.67149,4892213.944,RURAL
LEIGHTON,2007,166,5.89147,2523989.574,RURAL
LELAND,2007,254,12.43581,4366510.27,RURAL
LENOX,2007,1263,15.84019,25156006.47,RURAL PLUS
LEON,2007,1848,16.52052,28080061.12,RURAL PLUS
LESTER,2007,240,6.43468,8071574.203,RURAL
LETTS,2007,384,8.09924,5291481.303,RURAL
LEWIS,2007,431,18.64884,3929693.967,RURAL
LIBERTYVILLE,2007,311,8.775,4679188.18,RURAL
LIDDERDALE,2007,174,9.49223,3956536.434,RURAL
LIME SPRINGS,2007,473,15.93355,9168818.566,RURAL
LINCOLN,2007,154,7.86196,3575985.734,RURAL
LINDEN,2007,257,9.87516,2546930.914,RURAL
LINEVILLE,2007,226,8.1,3252089.293,RURAL
LINN GROVE,2007,209,14.10665,1426619.869,RURAL
LISBON,2007,1992,12.65313,50007594.92,RURAL PLUS
LISCOMB,2007,267,11.66937,3761712.362,RURAL
LITTLE ROCK,2007,454,14.42645,6182907.511,RURAL
LITTLE SIOUX,2007,201,14.23629,1863569.286,RURAL
LIVERMORE,2007,369,11.09979,6084059.88,RURAL
LOCKRIDGE,2007,260,8.1,3356952.334,RURAL
LOGAN,2007,1432,15.07363,30222416.61,RURAL PLUS
LOHRVILLE,2007,353,18.77806,5552060.965,RURAL
LONE ROCK,2007,146,8.1,2183578.204,RURAL
LONE TREE,2007,1150,10.90443,27736885.44,RURAL PLUS
LONG GROVE,2007,752,8.39529,21070215,RURAL
LORIMOR,2007,418,12.56934,3106473.819,RURAL
LOST NATION,2007,463,7.93563,6964388.042,RURAL
LOVILIA,2007,528,10.77631,5448899.262,RURAL
LOW MOOR,2007,223,7.53261,5753012.185,RURAL
LOWDEN,2007,798,9.94426,15937583.85,RURAL
LUANA,2007,234,8.1,5521255.187,RURAL
LUCAS,2007,251,13.45038,2377113.885,RURAL
LUTHER,2007,147,8.1,3104658.8,RURAL
LU VERNE,2007,233,18.16535,4036064.018,RURAL
LUXEMBURG,2007,239,6.69998,5492258.6,RURAL
LUZERNE,2007,100,8.1,1431414.902,RURAL
LYNNVILLE,2007,373,8.98778,8562841.089,RURAL
LYTTON,2007,262,9.33861,4301680.651,RURAL
MACEDONIA,2007,309,11.05128,4234595.86,RURAL
MACKSBURG,2007,140,8.09967,2511885.881,RURAL
MADRID,2007,2401,15.16181,39496838.61,RURAL PLUS
MAGNOLIA,2007,191,12.6643,2509485.936,RURAL
MAHARISHI VEDIC CITY,2007,311,3.54056,11301792.9,RURAL
MALCOM,2007,303,11.05545,8149748.296,RURAL
MALLARD,2007,269,11.56949,6396635.769,RURAL
MALOY,2007,34,7.54677,354374.7763,RURAL
MALVERN,2007,1321,15.00401,21406279.26,RURAL PLUS
MANCHESTER,2007,4916,15.58959,131293474.6,URBAN CLUSTER
MANILLA,2007,812,10.71832,9881747.132,RURAL PLUS
MANLY,2007,1332,16.02914,19320922.95,RURAL PLUS
MANNING,2007,1487,15.83144,28294895.1,RURAL PLUS
MANSON,2007,1668,19.81116,30724730.05,RURAL PLUS
MAPLETON,2007,1168,11.47615,23764328.64,RURAL PLUS
MAQUOKETA,2007,5881,11.61213,142169222.8,NANO- and MICROPOLITAN
MARATHON,2007,289,16.98472,5828001.249,RURAL
MARBLE ROCK,2007,320,17.38355,4681081.902,RURAL
MARCUS,2007,1034,17.53448,23683329.02,RURAL PLUS
MARENGO,2007,2503,13.57109,55375746.22,URBAN CLUSTER
MARION,2007,32084,13.95525,918303883.5,NANO- and MICROPOLITAN
MARNE,2007,142,13.81868,1876733.036,RURAL
MARQUETTE,2007,440,6.03617,18349141.32,RURAL
MARSHALLTOWN,2007,25660,12.94049,718955609.1,NANO- and MICROPOLITAN
MARTELLE,2007,257,7.72723,5738344.34,RURAL
MARTENSDALE,2007,460,9.8546,8848647.384,RURAL
MARTINSBURG,2007,118,7.978,1545037.258,RURAL
MARYSVILLE,2007,52,10.24844,440711.5986,RURAL
MASON CITY,2007,27438,12.25642,894394423.3,NANO- and MICROPOLITAN
MASONVILLE,2007,102,8.1,2293494.734,RURAL
MASSENA,2007,397,16.03741,4446022.308,RURAL
MATLOCK,2007,82,10.84652,1720364.445,RURAL
MAURICE,2007,260,12.99868,4616922.714,RURAL
MAXWELL,2007,827,10.37584,16290973.38,RURAL PLUS
MAYNARD,2007,440,13.16781,8681690.856,RURAL
MAYSVILLE,2007,160,5.16094,3310431.287,RURAL
MCCALLSBURG,2007,331,17.43073,5514514.936,RURAL
MCCAUSLAND,2007,297,8.1,7326129.776,RURAL
MCCLELLAND,2007,123,8.1,3362109.788,RURAL
MCGREGOR,2007,893,13.47178,25715216.1,RURAL PLUS
MCINTIRE,2007,142,8.1,1433519.47,RURAL
MECHANICSVILLE,2007,1144,9.65139,21295725.34,RURAL PLUS
MEDIAPOLIS,2007,1597,10.51531,34899250.52,RURAL PLUS
MELBOURNE,2007,793,11.40093,11797099.86,RURAL
MELCHER-DALLAS,2007,1251,12.74903,15746344.15,RURAL PLUS
MELROSE,2007,120,14.95891,1565783.669,RURAL
MELVIN,2007,230,11.39341,3086303.589,RURAL
MENLO,2007,356,21.85843,4702599.794,RURAL
MERIDEN,2007,170,11.90537,2109155.605,RURAL
MERRILL,2007,742,8.69002,15446747.4,RURAL
MESERVEY,2007,224,9.80898,3458015.299,RURAL
MIDDLETOWN,2007,532,9.75864,4545594.781,RURAL
MILES,2007,444,7.51724,8095596.005,RURAL
MILFORD,2007,2419,11.07492,92589370.99,RURAL PLUS
MILLERSBURG,2007,186,8.1,1754121.087,RURAL
MILLERTON,2007,41,8.1,597243.424,RURAL
MILLVILLE,2007,22,5.56854,435772.7635,RURAL
MILO,2007,826,8.1,13839073.51,RURAL PLUS
MILTON,2007,492,11.0801,4354092.738,RURAL
MINBURN,2007,436,15.54314,7635403.068,RURAL
MINDEN,2007,547,9.13266,12589447.18,RURAL
MINGO,2007,264,12.66364,5811809.876,RURAL
MISSOURI VALLEY,2007,2786,15.50568,63414482.95,URBAN CLUSTER
MITCHELL,2007,150,9.1325,1729328.776,RURAL
MITCHELLVILLE,2007,2108,12.45074,38130670.16,RURAL PLUS
MODALE,2007,282,13.98171,6256751.986,RURAL
MONDAMIN,2007,397,13.44147,6930269.951,RURAL
MONMOUTH,2007,176,11.14153,1431373.122,RURAL
MONONA,2007,1419,15.65713,28247547.19,RURAL PLUS
MONROE,2007,1813,11.48948,37221127.76,RURAL PLUS
MONTEZUMA,2007,1368,11.98519,39418467.27,RURAL PLUS
MONTICELLO,2007,3687,14.17218,94055621.06,URBAN CLUSTER
MONTOUR,2007,279,12.06678,3471347.142,RURAL
MONTROSE,2007,929,8.55148,13110274.21,RURAL PLUS
MOORHEAD,2007,200,11.87287,2527852.806,RURAL
MOORLAND,2007,185,8.1,3752337.028,RURAL
MORAVIA,2007,672,9.94145,7956828.634,RURAL
MORLEY,2007,91,6.00033,1064849.958,RURAL
MORNING SUN,2007,849,11.99728,12212607.17,RURAL PLUS
MORRISON,2007,86,10.47358,1427395.236,RURAL
MOULTON,2007,650,11.58173,6292091.425,RURAL
MOUNT AUBURN,2007,162,9.37963,1919321.865,RURAL
MOUNT AYR,2007,1764,15.35172,32069289.28,RURAL PLUS
MOUNT PLEASANT,2007,8801,12.24086,221706553.7,NANO- and MICROPOLITAN
MOUNT STERLING,2007,36,10.90961,396853.8104,RURAL
MOUNT UNION,2007,125,8.1,1980820.709,RURAL
MOUNT VERNON,2007,4132,12.99985,97495512.4,URBAN CLUSTER
MOVILLE,2007,1455,10.13791,32034140.28,RURAL PLUS
MURRAY,2007,793,15.81906,7785287.919,RURAL
MUSCATINE,2007,22386,16.03891,680300135,NANO- and MICROPOLITAN
MYSTIC,2007,582,19.79411,4130065.12,RURAL
NASHUA,2007,1518,13.64637,25979497.7,RURAL PLUS
NEMAHA,2007,89,8.1,2163620.763,RURAL
NEOLA,2007,821,9.80373,17846714.2,RURAL PLUS
NEVADA,2007,6604,14.87874,172898826.6,NANO- and MICROPOLITAN
NEW ALBIN,2007,506,16.09391,7878333.9,RURAL
NEW HAMPTON,2007,3437,13.28997,104283185.8,URBAN CLUSTER
NEW HARTFORD,2007,616,19.38121,9561799.428,RURAL
NEW LIBERTY,2007,133,3.57028,2846927.008,RURAL
NEW LONDON,2007,1838,11.90949,28976968.33,RURAL PLUS
NEW MARKET,2007,400,10.75211,4793243.887,RURAL
NEW PROVIDENCE,2007,215,11.29704,2807121.921,RURAL
NEW SHARON,2007,1301,6.98842,19608889.2,RURAL PLUS
NEW VIENNA,2007,395,10.2694,9606440.356,RURAL
NEW VIRGINIA,2007,487,7.52423,8255851.146,RURAL
NEWELL,2007,859,13.50866,17515588.78,RURAL PLUS
NEWHALL,2007,954,9.30392,20080466.81,RURAL PLUS
NEWTON,2007,15041,16.63,424470860.8,NANO- and MICROPOLITAN
NICHOLS,2007,359,8.0999,5953601.956,RURAL
NODAWAY,2007,124,16.51326,1246812.46,RURAL
NORA SPRINGS,2007,1449,11.22493,28563582.11,RURAL PLUS
NORTH BUENA VISTA,2007,94,3.14152,2994332.239,RURAL
NORTH ENGLISH,2007,986,7.4925,17518243.29,RURAL PLUS
NORTH LIBERTY,2007,10983,10.1246,364028680.2,NANO- and MICROPOLITAN
NORTH WASHINGTON,2007,103,8.09901,1486713.726,RURAL
NORTHBORO,2007,57,8.1,465350.3906,RURAL
NORTHWOOD,2007,1994,14.97489,43487931.34,RURAL PLUS
NORWALK,2007,8490,13.92023,217792219.4,NANO- and MICROPOLITAN
NORWAY,2007,600,9.77877,11700629.82,RURAL
NUMA,2007,107,10.16138,1015541.281,RURAL
OAKLAND,2007,1400,8.1,31769347.59,RURAL PLUS
OAKLAND ACRES,2007,161,5.99987,5111022.896,RURAL
OAKVILLE,2007,415,7.85995,8181867.727,RURAL
OCHEYEDAN,2007,486,13.57679,7079057.823,RURAL
ODEBOLT,2007,1008,13.36093,18659128.77,RURAL PLUS
OELWEIN,2007,6095,16.86539,108141391.5,NANO- and MICROPOLITAN
OGDEN,2007,1980,11.94914,41956807.94,RURAL PLUS
OKOBOJI,2007,949,4.26572,204847676.5,RURAL PLUS
OLDS,2007,238,8.1,4065529.907,RURAL
OLIN,2007,706,13.80662,10460811.21,RURAL
OLLIE,2007,162,10.13921,2246033.141,RURAL
ONAWA,2007,2793,13.97673,58331783.3,URBAN CLUSTER
ONSLOW,2007,214,12.27186,2831196.192,RURAL
ORANGE CITY,2007,5857,14.52309,147944462.1,NANO- and MICROPOLITAN
ORCHARD,2007,88,7.83616,777704.7458,RURAL
ORIENT,2007,379,11.45999,4295088.088,RURAL
ORLEANS,2007,588,3.01723,66209610.97,RURAL
OSAGE,2007,3441,14.97511,76194415.85,URBAN CLUSTER
OSCEOLA,2007,4706,13.15207,147030459,URBAN CLUSTER
OSKALOOSA,2007,10904,15.94894,258286182.8,NANO- and MICROPOLITAN
OSSIAN,2007,806,12.42141,16582473.48,RURAL PLUS
OSTERDOCK,2007,49,1.93234,917357.2789,RURAL
OTHO,2007,532,14.55344,5360533.66,RURAL
OTO,2007,143,8.1,1263899.683,RURAL
OTTOSEN,2007,46,13.56125,1881395.926,RURAL
OTTUMWA,2007,24343,21.61392,479543239.4,NANO- and MICROPOLITAN
OWASA,2007,36,8.1,909672.5954,RURAL
OXFORD,2007,675,10.85645,18135559.78,RURAL
OXFORD JUNCTION,2007,548,20.121,6128687.206,RURAL
OYENS,2007,119,7.49988,4128677.621,RURAL
PACIFIC JUNCTION,2007,517,12.59683,8182635.321,RURAL
PACKWOOD,2007,214,6.96426,2915000.926,RURAL
PALMER,2007,183,11.42653,2554049.133,RURAL
PALO,2007,952,12.04938,21429775.41,RURAL PLUS
PANAMA,2007,191,8.1,5369190.953,RURAL
PANORA,2007,1166,18.07012,28693461.91,RURAL PLUS
PANORAMA PARK,2007,127,6.76329,2448558.414,RURAL
PARKERSBURG,2007,1839,17.9795,38877766.37,RURAL PLUS
PARNELL,2007,213,8.1,3023696.106,RURAL
PATON,2007,246,12.26844,3712935.171,RURAL
PATTERSON,2007,131,9.60495,1506004.623,RURAL
PAULLINA,2007,997,14.71944,17702891.4,RURAL PLUS
PELLA,2007,10216,10.20004,337510279.1,NANO- and MICROPOLITAN
PEOSTA,2007,1129,8.86122,78010153.34,RURAL PLUS
PERRY,2007,8904,16.18647,145312182.6,NANO- and MICROPOLITAN
PERSIA,2007,335,12.43196,4374739.07,RURAL
PETERSON,2007,347,17.33334,5434935.855,RURAL
PIERSON,2007,353,16.96015,5581973.807,RURAL
PILOT MOUND,2007,202,10.0106,1951753.192,RURAL
PIONEER,2007,19,7.61955,3119152.721,RURAL
PISGAH,2007,304,17.30613,3763764.461,RURAL
PLAINFIELD,2007,426,15.74829,8016593.105,RURAL
PLANO,2007,56,8.44307,872378.2207,RURAL
PLEASANT HILL,2007,7784,11.48197,345053437.8,NANO- and MICROPOLITAN
PLEASANT PLAIN,2007,126,8.1,1349836.19,RURAL
PLEASANTON,2007,28,7.43869,451551.1902,RURAL
PLEASANTVILLE,2007,1583,9.63844,28710930.98,RURAL PLUS
PLOVER,2007,85,16.10976,1483722.053,RURAL
PLYMOUTH,2007,415,5.54517,5359703.881,RURAL
POCAHONTAS,2007,1809,19.93077,30970955.71,RURAL PLUS
POLK CITY,2007,3106,7.90001,103792847.8,URBAN CLUSTER
POMEROY,2007,619,15.75684,13201334.16,RURAL
POPEJOY,2007,79,8.1,825886.3224,RURAL
PORTSMOUTH,2007,204,7.88991,4698469.361,RURAL
POSTVILLE,2007,2291,14.98037,46426082.51,RURAL PLUS
PRAIRIE CITY,2007,1420,12.73589,34104986.15,RURAL PLUS
PRAIRIEBURG,2007,167,8.1,2266184.909,RURAL
PRESCOTT,2007,248,24.41671,1806736.247,RURAL
PRESTON,2007,921,6.99002,20569751.56,RURAL PLUS
PRIMGHAR,2007,811,21.47721,13019648.58,RURAL PLUS
PRINCETON,2007,949,8.97804,21956970.54,RURAL PLUS
PROMISE CITY,2007,100,9.66513,973252.6882,RURAL
PROTIVIN,2007,305,10.59162,5851812.206,RURAL
PULASKI,2007,265,9.61999,2721585.728,RURAL
QUASQUETON,2007,485,11.08195,7819493.457,RURAL
QUIMBY,2007,333,15.71958,3918737.779,RURAL
RADCLIFFE,2007,566,14.00789,10398528.26,RURAL
RAKE,2007,203,18.81116,4593829.797,RURAL
RALSTON,2007,80,10.12165,11521768.79,RURAL
RANDALIA,2007,74,11.83227,708798.1345,RURAL
RANDALL,2007,140,14.01029,4891740.756,RURAL
