"","Tax.Type","Levy.Authority.Code","CITY.NAME","Year","Population","FIPS_PL","county","latitude","longitude","Type","Amount","GDPD.BY.2006","Adjusted.Amount","CITY.SIZE","Levy.Rate","MSA","hub50","miles50","min50","hub25","miles25","min25","hub10","miles10","min10","microMSA","Prop.Tax.Revenue","Per.Capita.Revenue","Group.Per.Capita.Revenue","Per.Capita.Valuation","Group.Tax.Valuation","Group.Per.Capita.Valuation","Group.Levy.Rate","Fiscal.Capacity","Fiscal.Effort","hub_min","QOLjobs_i14","QOLmed_i14","QOLk12_i14","QOLhousing_i14","QOLgovt_i14","QOLchildsrv_i14","QOLseniorsrv_i14","QoL.Average","radius_mi","div_metric","div_metric_nice","value"
"1950","TOTALS","38G361","WELLSBURG",2020,695.1458315,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",23775225,127.2800012,18679466.35,"RURAL",14.6573,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",273790.5422,393.8605826,0.465536011,26871.29161,532921952,23487.57744,12.47050631,114.4063992,117.535725,30,NA,NA,NA,NA,NA,NA,NA,NA,5,"ncrops","Number of unique crops grown",6
"1951","TOTALS","38G361","WELLSBURG",2020,695.1458315,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",23775225,127.2800012,18679466.35,"RURAL",14.6573,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",273790.5422,393.8605826,0.465536011,26871.29161,532921952,23487.57744,12.47050631,114.4063992,117.535725,30,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_div_h","Shannon's Diversity Index",0.754813222811025
"1952","TOTALS","38G361","WELLSBURG",2020,695.1458315,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",23775225,127.2800012,18679466.35,"RURAL",14.6573,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",273790.5422,393.8605826,0.465536011,26871.29161,532921952,23487.57744,12.47050631,114.4063992,117.535725,30,NA,NA,NA,NA,NA,NA,NA,NA,5,"shan_e","Shannon's Evenness Index",0.421269280712227
"1953","TOTALS","38G361","WELLSBURG",2020,695.1458315,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",23775225,127.2800012,18679466.35,"RURAL",14.6573,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",273790.5422,393.8605826,0.465536011,26871.29161,532921952,23487.57744,12.47050631,114.4063992,117.535725,30,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_d1","Simpson's Diveristy Index, Chance",0.504011905977037
"1954","TOTALS","38G361","WELLSBURG",2020,695.1458315,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",23775225,127.2800012,18679466.35,"RURAL",14.6573,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",273790.5422,393.8605826,0.465536011,26871.29161,532921952,23487.57744,12.47050631,114.4063992,117.535725,30,NA,NA,NA,NA,NA,NA,NA,NA,5,"simp_e","Simpson's Evenness Index",0.336029571425459
"1955","TOTALS","96G918","CALMAR",2019,917,1910045,"Winneshiek County",43.17,-91.86,"Valuation With G&E Utilities",36478593,125.0461242,29172110.08,"RURAL PLUS",13.53488,"Waterloo-Cedar Falls","Waterloo",66.67,73,"Cedar Falls",69.98,74,"Waverly",56.13,62,"Waterloo-Cedar Falls",394841.0092,430.5790722,0.243661125,31812.55188,1521579105,24855.49938,13.83321605,127.9899929,97.84333555,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","TOTALS","12G098","DUMONT",2019,602,1922620,"Butler County",42.75,-92.97,"Valuation With G&E Utilities",11893162,125.0461242,9511020.094,"RURAL",16.50599,"Waterloo-Cedar Falls","Waterloo",49.55,53,"Mason City",39.36,49,"Waverly",31.17,40,"Waterloo-Cedar Falls",156988.8026,260.7787418,0.473433279,15799.0367,527867484.3,23326.00461,12.66252931,67.73143094,130.353025,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","TOTALS","33G312","ELGIN",2019,634,1924645,"Fayette County",42.95,-91.63,"Valuation With G&E Utilities",17009321,125.0461242,13602437.59,"RURAL",17.74147,"Waterloo-Cedar Falls","Waterloo",69.03,77,"Cedar Falls",72.34,78,"Waverly",58.48,66,"Waterloo-Cedar Falls",241327.2384,380.6423318,0.473433279,21454.94888,527867484.3,23326.00461,12.66252931,91.97867032,140.1100014,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1958","TOTALS","45G422","ELMA",2019,527,1925095,"Howard County",43.24,-92.44,"Valuation With G&E Utilities",12154480,125.0461242,9719997.383,"RURAL",15.84685,"Waterloo-Cedar Falls","Waterloo",61.51,64,"Mason City",47.39,58,"Waverly",50.96,53,"Waterloo-Cedar Falls",154031.3405,292.2795835,0.473433279,18444.0178,527867484.3,23326.00461,12.66252931,79.07062575,125.1475879,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1959","TOTALS","07G050","GILBERTVILLE",2019,728,1930675,"Black Hawk County",42.42,-92.21,"Valuation With G&E Utilities",29630112,125.0461242,23695346.17,"RURAL",11.83251,"Waterloo-Cedar Falls","Waterloo",9.66,16,"Cedar Falls",17.16,23,"Waverly",30.19,37,"Waterloo-Cedar Falls",280375.4205,385.1310721,0.473433279,32548.55243,527867484.3,23326.00461,12.66252931,139.5376233,93.44507488,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1960","TOTALS","19G166","NASHUA",2019,1589,1955335,"Chickasaw County",42.95,-92.53,"Valuation With G&E Utilities",45638303,125.0461242,36497175.17,"RURAL PLUS",16.03628,"Waterloo-Cedar Falls","Waterloo",39.16,39,"Cedar Falls",33.57,35,"Waverly",20.01,25,"Waterloo-Cedar Falls",585278.9203,368.331605,0.243661125,22968.64391,1521579105,24855.49938,13.83321605,92.40870023,115.9258985,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1961","TOTALS","34G327","NORA SPRINGS",2019,1354,1956910,"Floyd County",43.14,-93,"Valuation With G&E Utilities",38247694,125.0461242,30586868.84,"RURAL PLUS",12.07226,"Waterloo-Cedar Falls","Waterloo",70.24,66,"Mason City",10.19,16,"Waverly",51.09,52,"Mason City, microMSA",369252.6332,272.7124322,0.243661125,22590.00653,1521579105,24855.49938,13.83321605,90.88534568,87.27008928,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1962","TOTALS","98G947","NORTHWOOD",2019,1955,1957630,"Worth County",43.44,-93.21,"Valuation With G&E Utilities",65886833,125.0461242,52690024.12,"RURAL PLUS",14.41026,"Waterloo-Cedar Falls","Waterloo",99.92,100,"Mason City",20.42,26,"Waverly",80.77,86,"Mason City, microMSA",759276.9469,388.3769549,0.243661125,26951.41899,1521579105,24855.49938,13.83321605,108.432418,104.1714374,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1963","TOTALS","10G079","QUASQUETON",2019,564,1965235,"Buchanan County",42.39,-91.75,"Valuation With G&E Utilities",12819222,125.0461242,10251594.83,"RURAL",11.8486,"Waterloo-Cedar Falls","Waterloo",36.95,39,"Marion",33.71,44,"North Liberty",51.36,58,"Waterloo-Cedar Falls",121467.0465,215.3671037,0.473433279,18176.58657,527867484.3,23326.00461,12.66252931,77.92413179,93.57214271,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1964","TOTALS","35G337","SHEFFIELD",2019,1106,1972210,"Franklin County",42.89,-93.21,"Valuation With G&E Utilities",39334811,125.0461242,31456241.65,"RURAL PLUS",12.89386,"Waterloo-Cedar Falls","Waterloo",68.47,73,"Mason City",19.68,30,"Waverly",50.1,59,"Mason City, microMSA",405592.3759,366.7200506,0.243661125,28441.44814,1521579105,24855.49938,13.83321605,114.4271846,93.20941675,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1965","TOTALS","66G629","ST. ANSGAR",2019,1120,1969735,"Mitchell County",43.37,-92.91,"Valuation With G&E Utilities",69140756,125.0461242,55292202.33,"RURAL PLUS",12.60458,"Waterloo-Cedar Falls","Waterloo",83.3,81,"Mason City",30.3,37,"Waverly",64.15,67,"Mason City, microMSA",696934.9876,622.2633818,0.243661125,49368.03779,1521579105,24855.49938,13.83321605,198.6201808,91.1182183,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1966","TOTALS","86G835","TRAER",2019,1596,1978735,"Tama County",42.19,-92.46,"Valuation With G&E Utilities",49490874,125.0461242,39578095.13,"RURAL PLUS",19.42635,"Waterloo-Cedar Falls","Waterloo",23.64,29,"Cedar Falls",24.88,32,"Waverly",39.7,47,"Waterloo-Cedar Falls",768857.9284,481.7405566,0.243661125,24798.30522,1521579105,24855.49938,13.83321605,99.76989336,140.4326364,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1967","TOTALS","09G071","WAVERLY",2019,10198,1982875,"Bremer County",42.72,-92.46,"Valuation With G&E Utilities",485908372,125.0461242,388583312.8,"NANO- and MICROPOLITAN",14.44908,"Waterloo-Cedar Falls","Waterloo",21.19,25,"Cedar Falls",15.59,21,"Waverly",0,0,"Waterloo-Cedar Falls",5614671.374,550.5659319,0.047711374,38103.87457,2451816143,36898.82376,12.93600675,103.2658244,111.6966022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1968","TOTALS","38G361","WELLSBURG",2019,687,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",21729018,125.0461242,17376802.47,"RURAL",15.33436,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",266462.1447,387.8633839,0.473433279,25293.7445,527867484.3,23326.00461,12.66252931,108.4358206,121.1002922,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1969","TOTALS","96G918","CALMAR",2018,924,1910045,"Winneshiek County",43.17,-91.86,"Valuation With G&E Utilities",35030657,122.5917529,28575051.9,"RURAL PLUS",13.50771,"Waterloo-Cedar Falls","Waterloo",66.67,73,"Cedar Falls",69.98,74,"Waverly",56.13,62,"Waterloo-Cedar Falls",385983.5142,417.731076,0.240369916,30925.38084,1502299426,24492.14884,13.8596334,126.266507,97.46080299,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1970","TOTALS","12G098","DUMONT",2018,609,1922620,"Butler County",42.75,-92.97,"Valuation With G&E Utilities",11849478,122.5917529,9665803.55,"RURAL",17.19681,"Waterloo-Cedar Falls","Waterloo",49.55,53,"Mason City",39.36,49,"Waverly",31.17,40,"Waterloo-Cedar Falls",166220.9871,272.9408656,0.45266389,15871.5986,520478903.4,22770.09815,12.54582026,69.70368991,137.0720259,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1971","TOTALS","33G312","ELGIN",2018,632,1924645,"Fayette County",42.95,-91.63,"Valuation With G&E Utilities",16669247,122.5917529,13597364.11,"RURAL",16.48531,"Waterloo-Cedar Falls","Waterloo",69.03,77,"Cedar Falls",72.34,78,"Waverly",58.48,66,"Waterloo-Cedar Falls",224156.7625,354.6784216,0.45266389,21514.81662,520478903.4,22770.09815,12.54582026,94.48714926,131.4008144,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1972","TOTALS","45G422","ELMA",2018,530,1925095,"Howard County",43.24,-92.44,"Valuation With G&E Utilities",12026566,122.5917529,9810256.987,"RURAL",15.86864,"Waterloo-Cedar Falls","Waterloo",61.51,64,"Mason City",47.39,58,"Waverly",50.96,53,"Waterloo-Cedar Falls",155675.4364,293.7272385,0.45266389,18509.91884,520478903.4,22770.09815,12.54582026,81.29046578,126.4854722,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1973","TOTALS","07G050","GILBERTVILLE",2018,730,1930675,"Black Hawk County",42.42,-92.21,"Valuation With G&E Utilities",28953082,122.5917529,23617479.42,"RURAL",11.76884,"Waterloo-Cedar Falls","Waterloo",9.66,16,"Cedar Falls",17.16,23,"Waverly",30.19,37,"Waterloo-Cedar Falls",277950.3365,380.7538856,0.45266389,32352.71153,520478903.4,22770.09815,12.54582026,142.0841989,93.80685962,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","TOTALS","19G166","NASHUA",2018,1591,1955335,"Chickasaw County",42.95,-92.53,"Valuation With G&E Utilities",44633429,122.5917529,36408182.41,"RURAL PLUS",16.20192,"Waterloo-Cedar Falls","Waterloo",39.16,39,"Cedar Falls",33.57,35,"Waverly",20.01,25,"Waterloo-Cedar Falls",589882.4587,370.7620734,0.240369916,22883.83558,1502299426,24492.14884,13.8596334,93.43335177,116.9000618,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1975","TOTALS","34G327","NORA SPRINGS",2018,1359,1956910,"Floyd County",43.14,-93,"Valuation With G&E Utilities",37084076,122.5917529,30250057.72,"RURAL PLUS",11.52665,"Waterloo-Cedar Falls","Waterloo",70.24,66,"Mason City",10.19,16,"Waverly",51.09,52,"Mason City, microMSA",348681.8278,256.5723531,0.240369916,22259.05645,1502299426,24492.14884,13.8596334,90.88241542,83.16706272,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1976","TOTALS","98G947","NORTHWOOD",2018,1962,1957630,"Worth County",43.44,-93.21,"Valuation With G&E Utilities",64260381,122.5917529,52418192.5,"RURAL PLUS",14.48547,"Waterloo-Cedar Falls","Waterloo",99.92,100,"Mason City",20.42,26,"Waverly",80.77,86,"Mason City, microMSA",759302.1549,387.0041564,0.240369916,26716.71381,1502299426,24492.14884,13.8596334,109.0827676,104.5155351,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1977","TOTALS","10G079","QUASQUETON",2018,566,1965235,"Buchanan County",42.39,-91.75,"Valuation With G&E Utilities",12333418,122.5917529,10060560.94,"RURAL",11.40992,"Waterloo-Cedar Falls","Waterloo",36.95,39,"Marion",33.71,44,"North Liberty",51.36,58,"Waterloo-Cedar Falls",114790.1954,202.8095326,0.45266389,17774.84264,520478903.4,22770.09815,12.54582026,78.06221357,90.94598649,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1978","TOTALS","35G337","SHEFFIELD",2018,1109,1972210,"Franklin County",42.89,-93.21,"Valuation With G&E Utilities",37882451,122.5917529,30901304.63,"RURAL PLUS",12.94858,"Waterloo-Cedar Falls","Waterloo",68.47,73,"Mason City",19.68,30,"Waverly",50.1,59,"Mason City, microMSA",400128.0151,360.800735,0.240369916,27864.11599,1502299426,24492.14884,13.8596334,113.7675431,93.4265693,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1979","TOTALS","66G629","ST. ANSGAR",2018,1119,1969735,"Mitchell County",43.37,-92.91,"Valuation With G&E Utilities",67483847,122.5917529,55047623.86,"RURAL PLUS",12.59823,"Waterloo-Cedar Falls","Waterloo",83.3,81,"Mason City",30.3,37,"Waverly",64.15,67,"Mason City, microMSA",693502.6264,619.7521236,0.240369916,49193.58701,1502299426,24492.14884,13.8596334,200.854516,90.89872466,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1980","TOTALS","86G835","TRAER",2018,1601,1978735,"Tama County",42.19,-92.46,"Valuation With G&E Utilities",48715586,122.5917529,39738061.38,"RURAL PLUS",18.81433,"Waterloo-Cedar Falls","Waterloo",23.64,29,"Cedar Falls",24.88,32,"Waverly",39.7,47,"Waterloo-Cedar Falls",747645.0004,466.9862588,0.240369916,24820.77538,1502299426,24492.14884,13.8596334,101.3417628,135.7491173,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981","TOTALS","09G071","WAVERLY",2018,10143,1982875,"Bremer County",42.72,-92.46,"Valuation With G&E Utilities",471293019,122.5917529,384441047.6,"NANO- and MICROPOLITAN",14.17928,"Waterloo-Cedar Falls","Waterloo",21.19,25,"Cedar Falls",15.59,21,"Waverly",0,0,"Waterloo-Cedar Falls",5451097.258,537.4245546,0.047109971,37902.10467,2346321234,35516.41968,13.03683368,106.7171325,108.7632192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1982","TOTALS","38G361","WELLSBURG",2018,690,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",20459805,122.5917529,16689381.24,"RURAL",15.24271,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",254391.3983,368.6831859,0.45266389,24187.50904,520478903.4,22770.09815,12.54582026,106.2248783,121.4963205,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983","TOTALS","96G918","CALMAR",2017,933,1910045,"Winneshiek County",43.17,-91.86,"Valuation With G&E Utilities",31846873,120.0916148,26518814.87,"RURAL PLUS",13.23627,"Waterloo-Cedar Falls","Waterloo",66.67,73,"Cedar Falls",69.98,74,"Waverly",56.13,62,"Waterloo-Cedar Falls",351010.1936,376.2167134,0.232619835,28423.16706,1462619111,23756.92933,13.81686559,119.6415861,95.7979211,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1984","TOTALS","12G098","DUMONT",2017,612,1922620,"Butler County",42.75,-92.97,"Valuation With G&E Utilities",12014994,120.0916148,10004856.72,"RURAL",15.45834,"Waterloo-Cedar Falls","Waterloo",49.55,53,"Mason City",39.36,49,"Waverly",31.17,40,"Waterloo-Cedar Falls",154658.4769,252.7099296,0.439984668,16347.80511,520063313.3,22689.3815,12.31732451,72.05046602,125.5007936,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1985","TOTALS","33G312","ELGIN",2017,637,1924645,"Fayette County",42.95,-91.63,"Valuation With G&E Utilities",16109683,120.0916148,13414494.45,"RURAL",16.41596,"Waterloo-Cedar Falls","Waterloo",69.03,77,"Cedar Falls",72.34,78,"Waverly",58.48,66,"Waterloo-Cedar Falls",220211.8043,345.7014196,0.439984668,21058.86098,520063313.3,22689.3815,12.31732451,92.81372869,133.2753715,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1986","TOTALS","45G422","ELMA",2017,532,1925095,"Howard County",43.24,-92.44,"Valuation With G&E Utilities",11047650,120.0916148,9199351.693,"RURAL",14.42343,"Waterloo-Cedar Falls","Waterloo",61.51,64,"Mason City",47.39,58,"Waverly",50.96,53,"Waterloo-Cedar Falls",132686.2052,249.4101601,0.439984668,17292.01446,520063313.3,22689.3815,12.31732451,76.21192522,117.0987254,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1987","TOTALS","07G050","GILBERTVILLE",2017,739,1930675,"Black Hawk County",42.42,-92.21,"Valuation With G&E Utilities",29530120,120.0916148,24589660.19,"RURAL",11.35181,"Waterloo-Cedar Falls","Waterloo",9.66,16,"Cedar Falls",17.16,23,"Waverly",30.19,37,"Waterloo-Cedar Falls",279137.1505,377.7228017,0.439984668,33274.23571,520063313.3,22689.3815,12.31732451,146.651136,92.16132931,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1988","TOTALS","19G166","NASHUA",2017,1596,1955335,"Chickasaw County",42.95,-92.53,"Valuation With G&E Utilities",43132195,120.0916148,35916075.46,"RURAL PLUS",16.90124,"Waterloo-Cedar Falls","Waterloo",39.16,39,"Cedar Falls",33.57,35,"Waverly",20.01,25,"Waterloo-Cedar Falls",607026.2113,380.3422376,0.232619835,22503.80668,1462619111,23756.92933,13.81686559,94.72523309,122.3232569,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1989","TOTALS","34G327","NORA SPRINGS",2017,1356,1956910,"Floyd County",43.14,-93,"Valuation With G&E Utilities",36893500,120.0916148,30721129.08,"RURAL PLUS",11.94478,"Waterloo-Cedar Falls","Waterloo",70.24,66,"Mason City",10.19,16,"Waverly",51.09,52,"Mason City, microMSA",366957.1282,270.6173512,0.232619835,22655.69991,1462619111,23756.92933,13.81686559,95.36459699,86.45072154,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1990","TOTALS","98G947","NORTHWOOD",2017,1976,1957630,"Worth County",43.44,-93.21,"Valuation With G&E Utilities",65075737,120.0916148,54188410.33,"RURAL PLUS",13.54136,"Waterloo-Cedar Falls","Waterloo",99.92,100,"Mason City",20.42,26,"Waverly",80.77,86,"Mason City, microMSA",733784.7721,371.3485689,0.232619835,27423.28458,1462619111,23756.92933,13.81686559,115.4327826,98.00601959,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991","TOTALS","10G079","QUASQUETON",2017,563,1965235,"Buchanan County",42.39,-91.75,"Valuation With G&E Utilities",12484472,120.0916148,10395789.93,"RURAL",10.07678,"Waterloo-Cedar Falls","Waterloo",36.95,39,"Marion",33.71,44,"North Liberty",51.36,58,"Waterloo-Cedar Falls",104756.0881,186.067652,0.439984668,18464.991,520063313.3,22689.3815,12.31732451,81.381641,81.80981182,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1992","TOTALS","35G337","SHEFFIELD",2017,1118,1972210,"Franklin County",42.89,-93.21,"Valuation With G&E Utilities",36479630,120.0916148,30376500.52,"RURAL PLUS",13.53341,"Waterloo-Cedar Falls","Waterloo",68.47,73,"Mason City",19.68,30,"Waverly",50.1,59,"Mason City, microMSA",411097.6359,367.7080822,0.232619835,27170.39403,1462619111,23756.92933,13.81686559,114.3682908,97.94848121,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1993","TOTALS","66G629","ST. ANSGAR",2017,1121,1969735,"Mitchell County",43.37,-92.91,"Valuation With G&E Utilities",64121730,120.0916148,53394010.98,"RURAL PLUS",12.6387,"Waterloo-Cedar Falls","Waterloo",83.3,81,"Mason City",30.3,37,"Waverly",64.15,67,"Mason City, microMSA",674830.8866,601.9900862,0.232619835,47630.69668,1462619111,23756.92933,13.81686559,200.4918061,91.4729894,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","TOTALS","86G835","TRAER",2017,1618,1978735,"Tama County",42.19,-92.46,"Valuation With G&E Utilities",49765984,120.0916148,41440015.67,"RURAL PLUS",17.31104,"Waterloo-Cedar Falls","Waterloo",23.64,29,"Cedar Falls",24.88,32,"Waverly",39.7,47,"Waterloo-Cedar Falls",717369.7689,443.3682132,0.232619835,25611.87619,1462619111,23756.92933,13.81686559,107.8080245,125.2891973,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1995","TOTALS","09G071","WAVERLY",2017,10093,1982875,"Bremer County",42.72,-92.46,"Valuation With G&E Utilities",472486164,120.0916148,393438097,"NANO- and MICROPOLITAN",14.02702,"Waterloo-Cedar Falls","Waterloo",21.19,25,"Cedar Falls",15.59,21,"Waverly",0,0,"Waterloo-Cedar Falls",5518764.056,546.791247,0.046960393,38981.28376,2243339089,34027.10667,13.3464807,114.5595015,105.0990168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1996","TOTALS","38G361","WELLSBURG",2017,692,1983325,"Grundy County",42.43,-92.92,"Valuation With G&E Utilities",21118375,120.0916148,17585220.28,"RURAL",15.28644,"Waterloo-Cedar Falls","Waterloo",33.19,38,"Marshalltown",27.48,30,"Waverly",46.91,50,"Marshalltown, microMSA",268815.4147,388.4615819,0.439984668,25412.16803,520063313.3,22689.3815,12.31732451,112.0002678,124.1051983,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","TOTALS","96G918","CALMAR",2016,947,1910045,"Winneshiek County",43.17,-91.86,"Valuation With G&E Utilities",30908553,117.684883,26263826.1,"RURAL PLUS",13.61493,"Waterloo-Cedar Falls","Waterloo",66.67,73,"Cedar Falls",69.98,74,"Waverly",56.13,62,"Waterloo-Cedar Falls",357580.1538,377.5925595,0.227884579,27733.71288,1447948778,23418.60257,13.80494341,118.425994,98.62358431,62,37.6068,62.2807,72.5,51.1111,59.8039,66.6667,53.3333,57.6146428571429,NA,NA,NA,NA
"1998","TOTALS","12G098","DUMONT",2016,618,1922620,"Butler County",42.75,-92.97,"Valuation With G&E Utilities",11437195,117.684883,9718491.206,"RURAL",15.38984,"Waterloo-Cedar Falls","Waterloo",49.55,53,"Mason City",39.36,49,"Waverly",31.17,40,"Waterloo-Cedar Falls",149566.0247,242.0162212,0.43116756,15725.71392,513304327.5,22300.12718,12.31719242,70.51849434,124.9460062,40,15.5039,45.1852,60.8696,53.7879,58.7302,23.8095,41.9048,42.8273,NA,NA,NA,NA
"1999","TOTALS","33G312","ELGIN",2016,643,1924645,"Fayette County",42.95,-91.63,"Valuation With G&E Utilities",15624597,117.684883,13276638.94,"RURAL",16.43391,"Waterloo-Cedar Falls","Waterloo",69.03,77,"Cedar Falls",72.34,78,"Waverly",58.48,66,"Waterloo-Cedar Falls",218187.0895,339.3267333,0.43116756,20647.96103,513304327.5,22300.12718,12.31719242,92.59122543,133.422532,66,24.2424,38.0952,75,58.3333,61.4815,40,42.8571,48.5727857142857,NA,NA,NA,NA
